UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1179727200;2007-05-21T06:00:00Z;-5,734195;105,601346;42,481;0;0;0;No Data;No Data
1179727246;2007-05-21T06:00:46Z;-5,734230;105,602507;42,212;0,1287069;0;0;No Data;No Data
1179727431;2007-05-21T06:03:51Z;-5,734370;105,607147;53,628;0,6429441;0;0;No Data;No Data
1179727547;2007-05-21T06:05:47Z;-5,734457;105,610045;62,192;0,9641811;0;0;No Data;No Data
1179727663;2007-05-21T06:07:43Z;-5,734544;105,612943;90,926;1,285354;0;0;No Data;No Data
1179727755;2007-05-21T06:09:15Z;-5,734614;105,615260;102,843;1,542157;0;0;No Data;No Data
1179727917;2007-05-21T06:11:57Z;-5,734737;105,619313;103,269;1,991386;0;0;No Data;No Data
1179728124;2007-05-21T06:15:24Z;-5,734888;105,624515;129,643;2,567939;0;0;No Data;No Data
1179728331;2007-05-21T06:18:51Z;-5,735031;105,629706;142,066;3,143218;0;0;No Data;No Data
1179728515;2007-05-21T06:21:55Z;-5,735158;105,634318;165,057;3,654374;0;0;No Data;No Data
1179728676;2007-05-21T06:24:36Z;-5,735269;105,638353;166,182;4,101541;0;0;No Data;No Data
1179728745;2007-05-21T06:25:45Z;-5,735317;105,640082;170,976;4,293142;0;0;No Data;No Data
1179728883;2007-05-21T06:28:03Z;-5,735412;105,643538;171,813;4,67621;0;0;No Data;No Data
1179729090;2007-05-21T06:31:30Z;-5,735553;105,648721;138,955;5,250622;0;0;No Data;No Data
1179729274;2007-05-21T06:34:34Z;-5,735682;105,653329;151,33;5,761297;0;0;No Data;No Data
1179729435;2007-05-21T06:37:15Z;-5,735793;105,657358;134,475;6,207786;0;0;No Data;No Data
1179729526;2007-05-21T06:38:46Z;-5,735846;105,659652;120,691;6,462013;0;0;No Data;No Data
1179729753;2007-05-21T06:42:33Z;-5,736451;105,665307;95,471;7,092067;0;0;No Data;No Data
1179729935;2007-05-21T06:45:35Z;-5,736521;105,669879;76,111;7,598577;0;0;No Data;No Data
1179730142;2007-05-21T06:49:02Z;-5,736637;105,675048;61,938;8,171323;0;0;No Data;No Data
1179730372;2007-05-21T06:52:52Z;-5,737342;105,680781;69,447;8,81125;0;0;No Data;No Data
1179730625;2007-05-21T06:57:05Z;-5,738053;105,687086;65,488;9,514179;0;0;No Data;No Data
1179730785;2007-05-21T06:59:45Z;-5,738143;105,691109;64,763;9,959943;0;0;No Data;No Data
1179731016;2007-05-21T07:03:36Z;-5,738853;105,696846;65,919;10,60044;0;0;No Data;No Data
1179731268;2007-05-21T07:07:48Z;-5,739002;105,703173;61,062;11,3015;0;0;No Data;No Data
1179731383;2007-05-21T07:09:43Z;-5,739074;105,706049;53,295;11,62028;0;0;No Data;No Data
1179731658;2007-05-21T07:14:18Z;-5,739218;105,712948;49,268;12,38472;0;0;No Data;No Data
1179731912;2007-05-21T07:18:32Z;-5,739942;105,719263;45,386;13,08891;0;0;No Data;No Data
1179732211;2007-05-21T07:23:31Z;-5,740693;105,726729;56,665;13,92016;0;0;No Data;No Data
1179732372;2007-05-21T07:26:12Z;-5,740798;105,730756;54,423;14,36644;0;0;No Data;No Data
1179732694;2007-05-21T07:31:34Z;-5,741564;105,738797;37,481;15,26125;0;0;No Data;No Data
1179732811;2007-05-21T07:33:31Z;-5,742204;105,741660;37,024;15,58633;0;0;No Data;No Data
1179732995;2007-05-21T07:36:35Z;-5,742299;105,746266;20,115;16,09668;0;0;No Data;No Data
1179733087;2007-05-21T07:38:07Z;-5,742343;105,748570;29,136;16,35204;0;0;No Data;No Data
1179733340;2007-05-21T07:42:20Z;-5,743061;105,754890;26,449;17,05667;0;0;No Data;No Data
1179733501;2007-05-21T07:45:01Z;-5,743155;105,758920;27,913;17,50322;0;0;No Data;No Data
1179733662;2007-05-21T07:47:42Z;-5,743248;105,762950;29,466;17,94982;0;0;No Data;No Data
1179733870;2007-05-21T07:51:10Z;-5,743944;105,768118;28,707;18,52751;0;0;No Data;No Data
1179734076;2007-05-21T07:54:36Z;-5,744077;105,773293;32,77;19,10104;0;0;No Data;No Data
1179734191;2007-05-21T07:56:31Z;-5,744147;105,776171;23,949;19,42003;0;0;No Data;No Data
1179734329;2007-05-21T07:58:49Z;-5,744216;105,779633;14,826;19,80363;0;0;No Data;No Data
1179734444;2007-05-21T08:00:44Z;-5,744275;105,782518;13,258;20,1233;0;0;No Data;No Data
1179734651;2007-05-21T08:04:11Z;-5,744387;105,787708;19,082;20,69836;0;0;No Data;No Data
1179734768;2007-05-21T08:06:08Z;-5,745028;105,790574;19,348;21,02381;0;0;No Data;No Data
1179734833;2007-05-21T08:07:13Z;-5,746201;105,791698;15,224;21,20434;0;0;No Data;No Data
1179735018;2007-05-21T08:10:18Z;-5,748595;105,795669;5,775;21,71871;0;0;No Data;No Data
1179735166;2007-05-21T08:12:46Z;-5,750948;105,798499;11,518;22,12732;0;0;No Data;No Data
1179735249;2007-05-21T08:14:09Z;-5,752645;105,797300;12,838;22,35824;0;0;No Data;No Data
1179735387;2007-05-21T08:16:27Z;-5,752566;105,793843;13,375;22,74126;0;0;No Data;No Data
1179735501;2007-05-21T08:18:21Z;-5,752494;105,790966;13,802;23,05996;0;0;No Data;No Data
1179735593;2007-05-21T08:19:53Z;-5,752437;105,788664;7,199;23,31498;0;0;No Data;No Data
1179735800;2007-05-21T08:23:20Z;-5,752315;105,783480;4,442;23,88932;0;0;No Data;No Data
1179735892;2007-05-21T08:24:52Z;-5,752261;105,781176;4,286;24,14455;0;0;No Data;No Data
1179736054;2007-05-21T08:27:34Z;-5,751592;105,777159;4,0;24,59568;0;0;No Data;No Data
1179736127;2007-05-21T08:28:47Z;-5,750986;105,775441;6,481;24,79756;0;0;No Data;No Data
1179736267;2007-05-21T08:31:07Z;-5,750343;105,771993;13,05;25,1861;0;0;No Data;No Data
1179736359;2007-05-21T08:32:39Z;-5,750288;105,769690;12,01;25,44118;0;0;No Data;No Data
1179736519;2007-05-21T08:35:19Z;-5,750199;105,765657;16,877;25,88797;0;0;No Data;No Data
1179736611;2007-05-21T08:36:51Z;-5,750143;105,763355;27,125;26,14295;0;0;No Data;No Data
1179736772;2007-05-21T08:39:32Z;-5,750044;105,759327;48,018;26,58918;0;0;No Data;No Data
1179736841;2007-05-21T08:40:41Z;-5,750003;105,757600;51,012;26,78047;0;0;No Data;No Data
1179737002;2007-05-21T08:43:22Z;-5,749911;105,753569;43,536;27,227;0;0;No Data;No Data
1179737117;2007-05-21T08:45:17Z;-5,749852;105,750689;38,862;27,54604;0;0;No Data;No Data
1179737254;2007-05-21T08:47:34Z;-5,749769;105,747236;24,145;27,92859;0;0;No Data;No Data
1179737392;2007-05-21T08:49:52Z;-5,749683;105,743784;35,98;28,31104;0;0;No Data;No Data
1179737581;2007-05-21T08:53:01Z;-5,748450;105,739205;32,571;28,83646;0;0;No Data;No Data
1179737627;2007-05-21T08:53:47Z;-5,748430;105,738053;39,182;28,96402;0;0;No Data;No Data
1179737742;2007-05-21T08:55:42Z;-5,748372;105,735176;67,494;29,28276;0;0;No Data;No Data
1179737879;2007-05-21T08:57:59Z;-5,748290;105,731724;67,111;29,66514;0;0;No Data;No Data
1179737971;2007-05-21T08:59:31Z;-5,748227;105,729424;74,002;29,91996;0;0;No Data;No Data
1179738202;2007-05-21T09:03:22Z;-5,747496;105,723685;55,703;30,56083;0;0;No Data;No Data
1179738293;2007-05-21T09:04:53Z;-5,747441;105,721383;48,878;30,81582;0;0;No Data;No Data
1179738410;2007-05-21T09:06:50Z;-5,746800;105,718520;53,834;31,14077;0;0;No Data;No Data
1179738525;2007-05-21T09:08:45Z;-5,746731;105,715644;64,514;31,45941;0;0;No Data;No Data
1179738714;2007-05-21T09:11:54Z;-5,745479;105,711070;62,2;31,98487;0;0;No Data;No Data
1179738875;2007-05-21T09:14:35Z;-5,745392;105,707045;63,735;32,4308;0;0;No Data;No Data
1179739035;2007-05-21T09:17:15Z;-5,745316;105,703024;65,134;32,8762;0;0;No Data;No Data
1179739242;2007-05-21T09:20:42Z;-5,745205;105,697854;75,133;33,449;0;0;No Data;No Data
1179739381;2007-05-21T09:23:01Z;-5,744544;105,694415;75,375;33,83693;0;0;No Data;No Data
1179739496;2007-05-21T09:24:56Z;-5,744476;105,691540;77,725;34,15539;0;0;No Data;No Data
1179739633;2007-05-21T09:27:13Z;-5,744395;105,688092;86,588;34,53741;0;0;No Data;No Data
1179739728;2007-05-21T09:28:48Z;-5,743775;105,685809;84,292;34,79945;0;0;No Data;No Data
1179739867;2007-05-21T09:31:07Z;-5,743132;105,682380;91,843;35,1859;0;0;No Data;No Data
1179740096;2007-05-21T09:34:56Z;-5,743015;105,676644;76,478;35,8213;0;0;No Data;No Data
1179740212;2007-05-21T09:36:52Z;-5,742374;105,673785;70,736;36,14584;0;0;No Data;No Data
1179740443;2007-05-21T09:40:43Z;-5,741669;105,668056;92,66;36,78524;0;0;No Data;No Data
1179740646;2007-05-21T09:44:06Z;-5,741637;105,662954;117,538;37,35037;0;0;No Data;No Data
1179740783;2007-05-21T09:46:23Z;-5,741038;105,659566;137,456;37,73145;0;0;No Data;No Data
1179740852;2007-05-21T09:47:32Z;-5,740998;105,657847;150,417;37,92191;0;0;No Data;No Data
1179740966;2007-05-21T09:49:26Z;-5,740921;105,654972;158,253;38,24047;0;0;No Data;No Data
1179741198;2007-05-21T09:53:18Z;-5,740185;105,649225;184,269;38,88229;0;0;No Data;No Data
1179741405;2007-05-21T09:56:45Z;-5,739486;105,644072;201,846;39,45833;0;0;No Data;No Data
1179741497;2007-05-21T09:58:17Z;-5,739424;105,641770;214,99;39,7134;0;0;No Data;No Data
1179741682;2007-05-21T10:01:22Z;-5,738718;105,637168;196,875;40,22911;0;0;No Data;No Data
1179741820;2007-05-21T10:03:40Z;-5,738624;105,633712;184,411;40,61206;0;0;No Data;No Data
1179741981;2007-05-21T10:06:21Z;-5,738513;105,629678;164,1;41,05902;0;0;No Data;No Data
1179742142;2007-05-21T10:09:02Z;-5,738404;105,625646;156,52;41,50578;0;0;No Data;No Data
1179742256;2007-05-21T10:10:56Z;-5,738339;105,622779;129,661;41,82344;0;0;No Data;No Data
1179742331;2007-05-21T10:12:11Z;-5,737685;105,621022;122,581;42,03119;0;0;No Data;No Data
1179742540;2007-05-21T10:15:40Z;-5,737512;105,615793;104,934;42,61065;0;0;No Data;No Data
1179742678;2007-05-21T10:17:58Z;-5,737412;105,612323;88,161;42,99509;0;0;No Data;No Data
1179742770;2007-05-21T10:19:30Z;-5,737342;105,610005;73,63;43,25187;0;0;No Data;No Data
1179742909;2007-05-21T10:21:49Z;-5,737237;105,606527;62,756;43,63724;0;0;No Data;No Data
1179743025;2007-05-21T10:23:45Z;-5,737150;105,603627;54,002;43,95854;0;0;No Data;No Data
1179743140;2007-05-21T10:25:40Z;-5,737062;105,600726;52,163;44,27995;0;0;No Data;No Data
1179743304;2007-05-21T10:28:24Z;-5,736923;105,596639;36,127;44,73284;0;0;No Data;No Data
1179743489;2007-05-21T10:31:29Z;-5,736790;105,592003;20,897;45,24653;0;0;No Data;No Data
1179743581;2007-05-21T10:33:01Z;-5,736728;105,589691;3,367;45,50263;0;0;No Data;No Data
1179743705;2007-05-21T10:35:05Z;-5,737798;105,586774;0,0;45,84699;0;0;No Data;No Data
1179743850;2007-05-21T10:37:30Z;-5,741267;105,587847;0,0;46,25114;0;0;No Data;No Data
1179743975;2007-05-21T10:39:35Z;-5,742490;105,590709;18,002;46,5962;0;0;No Data;No Data
1179744114;2007-05-21T10:41:54Z;-5,742601;105,594207;54,877;46,98389;0;0;No Data;No Data
1179744301;2007-05-21T10:45:01Z;-5,742766;105,598890;79,461;47,50298;0;0;No Data;No Data
1179744440;2007-05-21T10:47:20Z;-5,742875;105,602379;97,551;47,88965;0;0;No Data;No Data
1179744765;2007-05-21T10:52:45Z;-5,743142;105,610527;105,48;48,79276;0;0;No Data;No Data
1179744904;2007-05-21T10:55:04Z;-5,743256;105,614016;106,896;49,17945;0;0;No Data;No Data
1179745066;2007-05-21T10:57:46Z;-5,743385;105,618077;137,265;49,62959;0;0;No Data;No Data
1179745322;2007-05-21T11:02:02Z;-5,743617;105,624490;171,46;50,34047;0;0;No Data;No Data
1179745460;2007-05-21T11:04:20Z;-5,743697;105,627927;196,886;50,72134;0;0;No Data;No Data
1179745574;2007-05-21T11:06:14Z;-5,743763;105,630791;219,706;51,03878;0;0;No Data;No Data
1179745689;2007-05-21T11:08:09Z;-5,743838;105,633667;229,344;51,35748;0;0;No Data;No Data
1179745780;2007-05-21T11:09:40Z;-5,743901;105,635969;231,04;51,61264;0;0;No Data;No Data
1179745849;2007-05-21T11:10:49Z;-5,743948;105,637696;238,117;51,80403;0;0;No Data;No Data
1179745989;2007-05-21T11:13:09Z;-5,744620;105,641142;251,703;52,19304;0;0;No Data;No Data
1179746104;2007-05-21T11:15:04Z;-5,744689;105,644009;246,653;52,51072;0;0;No Data;No Data
1179746288;2007-05-21T11:18:08Z;-5,745373;105,648585;218,338;53,02338;0;0;No Data;No Data
1179746494;2007-05-21T11:21:34Z;-5,745498;105,653746;182,847;53,5953;0;0;No Data;No Data
1179746662;2007-05-21T11:24:22Z;-5,746760;105,657753;201,367;54,06086;0;0;No Data;No Data
1179746843;2007-05-21T11:27:23Z;-5,746806;105,662288;200,129;54,56323;0;0;No Data;No Data
1179747000;2007-05-21T11:30:00Z;-5,746817;105,666239;126,654;55,00093;0;0;No Data;No Data
1179747252;2007-05-21T11:34:12Z;-5,746954;105,672546;91,424;55,69981;0;0;No Data;No Data
1179747320;2007-05-21T11:35:20Z;-5,746989;105,674265;76,043;55,89034;0;0;No Data;No Data
1179747435;2007-05-21T11:37:15Z;-5,747047;105,677131;81,903;56,2079;0;0;No Data;No Data
1179747526;2007-05-21T11:38:46Z;-5,747093;105,679424;93,924;56,46197;0;0;No Data;No Data
1179747709;2007-05-21T11:41:49Z;-5,747186;105,684011;98,387;56,97026;0;0;No Data;No Data
1179747846;2007-05-21T11:44:06Z;-5,747255;105,687453;95,524;57,35169;0;0;No Data;No Data
1179748053;2007-05-21T11:47:33Z;-5,747377;105,692626;81,988;57,92495;0;0;No Data;No Data
1179748215;2007-05-21T11:50:15Z;-5,748054;105,696640;83,446;58,37595;0;0;No Data;No Data
1179748261;2007-05-21T11:51:01Z;-5,748079;105,697789;78,068;58,50328;0;0;No Data;No Data
1179748491;2007-05-21T11:54:51Z;-5,748759;105,703514;79,249;59,14204;0;0;No Data;No Data
1179748606;2007-05-21T11:56:46Z;-5,748816;105,706387;72,952;59,46038;0;0;No Data;No Data
1179748743;2007-05-21T11:59:03Z;-5,748890;105,709836;65,866;59,84259;0;0;No Data;No Data
1179748904;2007-05-21T12:01:44Z;-5,748982;105,713862;57,036;60,28876;0;0;No Data;No Data
1179749042;2007-05-21T12:04:02Z;-5,749063;105,717314;62,377;60,6713;0;0;No Data;No Data
1179749340;2007-05-21T12:09:00Z;-5,749247;105,724794;71,785;61,50012;0;0;No Data;No Data
1179749615;2007-05-21T12:13:35Z;-5,749438;105,731696;72,897;62,26505;0;0;No Data;No Data
1179749845;2007-05-21T12:17:25Z;-5,749560;105,737450;46,597;62,90263;0;0;No Data;No Data
1179749983;2007-05-21T12:19:43Z;-5,749625;105,740905;33,369;63,28542;0;0;No Data;No Data
1179750074;2007-05-21T12:21:14Z;-5,749671;105,743208;36,63;63,54063;0;0;No Data;No Data
1179750235;2007-05-21T12:23:55Z;-5,749769;105,747236;24,145;63,98699;0;0;No Data;No Data
1179750488;2007-05-21T12:28:08Z;-5,749911;105,753569;43,536;64,68877;0;0;No Data;No Data
1179750649;2007-05-21T12:30:49Z;-5,750003;105,757600;51,012;65,13546;0;0;No Data;No Data
1179750763;2007-05-21T12:32:43Z;-5,750070;105,760479;46,188;65,45449;0;0;No Data;No Data
1179750878;2007-05-21T12:34:38Z;-5,750143;105,763355;27,125;65,77325;0;0;No Data;No Data
1179750993;2007-05-21T12:36:33Z;-5,750212;105,766233;15,499;66,0922;0;0;No Data;No Data
1179751154;2007-05-21T12:39:14Z;-5,750300;105,770267;15,792;66,53917;0;0;No Data;No Data
1179751384;2007-05-21T12:43:04Z;-5,750425;105,776032;7,132;67,17791;0;0;No Data;No Data
1179751453;2007-05-21T12:44:13Z;-5,750460;105,777763;5,64;67,36969;0;0;No Data;No Data
1179751545;2007-05-21T12:45:45Z;-5,750514;105,780066;8,238;67,62493;0;0;No Data;No Data
1179751662;2007-05-21T12:47:42Z;-5,751156;105,782932;9,195;67,95038;0;0;No Data;No Data
1179751807;2007-05-21T12:50:07Z;-5,752383;105,786360;4,846;68,35398;0;0;No Data;No Data
1179752086;2007-05-21T12:54:46Z;-5,753698;105,793239;11,901;69,12992;0;0;No Data;No Data
1179752189;2007-05-21T12:56:29Z;-5,754903;105,795511;12,283;69,41514;0;0;No Data;No Data
1179752307;2007-05-21T12:58:27Z;-5,755533;105,798387;5,609;69,74141;0;0;No Data;No Data
1179752437;2007-05-21T13:00:37Z;-5,757879;105,800635;0,0;70,10238;0;0;No Data;No Data
1179752520;2007-05-21T13:02:00Z;-5,759626;105,801746;0,0;70,3326;0;0;No Data;No Data
1179752659;2007-05-21T13:04:19Z;-5,763050;105,801085;0,0;70,72083;0;0;No Data;No Data
1179752724;2007-05-21T13:05:24Z;-5,764169;105,799906;0,0;70,90134;0;0;No Data;No Data
1179752892;2007-05-21T13:08:12Z;-5,765225;105,795839;7,249;71,36684;0;0;No Data;No Data
1179753054;2007-05-21T13:10:54Z;-5,765698;105,791799;11,867;71,81738;0;0;No Data;No Data
1179753169;2007-05-21T13:12:49Z;-5,765631;105,788918;15,633;72,13655;0;0;No Data;No Data
1179753284;2007-05-21T13:14:44Z;-5,765564;105,786037;31,711;72,45571;0;0;No Data;No Data
1179753445;2007-05-21T13:17:25Z;-5,765474;105,782000;14,393;72,90292;0;0;No Data;No Data
1179753562;2007-05-21T13:19:22Z;-5,764834;105,779134;12,021;73,22817;0;0;No Data;No Data
1179753729;2007-05-21T13:22:09Z;-5,763590;105,775133;12,135;73,69242;0;0;No Data;No Data
1179753875;2007-05-21T13:24:35Z;-5,762378;105,771696;6,994;74,0963;0;0;No Data;No Data
1179754177;2007-05-21T13:29:37Z;-5,761052;105,764242;12,368;74,93502;0;0;No Data;No Data
1179754249;2007-05-21T13:30:49Z;-5,760439;105,762528;22,836;75,13666;0;0;No Data;No Data
1179754389;2007-05-21T13:33:09Z;-5,759787;105,759087;23,732;75,52457;0;0;No Data;No Data
1179754551;2007-05-21T13:35:51Z;-5,759122;105,755071;26,836;75,9755;0;0;No Data;No Data
1179754624;2007-05-21T13:37:04Z;-5,758507;105,753358;34,145;76,1771;0;0;No Data;No Data
1179754784;2007-05-21T13:39:44Z;-5,758419;105,749327;49,33;76,62362;0;0;No Data;No Data
1179754879;2007-05-21T13:41:19Z;-5,757798;105,747038;55,526;76,88639;0;0;No Data;No Data
1179754994;2007-05-21T13:43:14Z;-5,757731;105,744160;55,63;77,20517;0;0;No Data;No Data
1179755177;2007-05-21T13:46:17Z;-5,757609;105,739559;36,812;77,71489;0;0;No Data;No Data
1179755229;2007-05-21T13:47:09Z;-5,756474;105,740163;34,676;77,85791;0;0;No Data;No Data
1179755323;2007-05-21T13:48:43Z;-5,755958;105,742479;40,678;78,12081;0;0;No Data;No Data
1179755530;2007-05-21T13:52:10Z;-5,756093;105,747655;48,202;78,69441;0;0;No Data;No Data
1179755691;2007-05-21T13:54:51Z;-5,756177;105,751687;37,353;79,14117;0;0;No Data;No Data
1179755874;2007-05-21T13:57:54Z;-5,756278;105,756295;29,125;79,65174;0;0;No Data;No Data
1179756334;2007-05-21T14:05:34Z;-5,756540;105,767814;12,616;80,92809;0;0;No Data;No Data
1179756816;2007-05-21T14:13:36Z;-5,756818;105,779912;4,212;82,26859;0;0;No Data;No Data
1179757092;2007-05-21T14:18:12Z;-5,756981;105,786824;3,199;83,03448;0;0;No Data;No Data
1179757436;2007-05-21T14:23:56Z;-5,757195;105,795454;11,653;83,99074;0;0;No Data;No Data
1179757599;2007-05-21T14:26:39Z;-5,756706;105,799511;0,0;84,44345;0;0;No Data;No Data
1179757879;2007-05-21T14:31:19Z;-5,757696;105,792564;6,092;85,22075;0;0;No Data;No Data
1179758293;2007-05-21T14:38:13Z;-5,758018;105,782188;3,39;86,37057;0;0;No Data;No Data
1179758707;2007-05-21T14:45:07Z;-5,757786;105,771814;14,419;87,51994;0;0;No Data;No Data
1179759051;2007-05-21T14:50:51Z;-5,757578;105,763179;20,839;88,47661;0;0;No Data;No Data
1179759120;2007-05-21T14:52:00Z;-5,757539;105,761451;22,774;88,66802;0;0;No Data;No Data
1179759396;2007-05-21T14:56:36Z;-5,757703;105,768360;17,978;89,43355;0;0;No Data;No Data
1179759695;2007-05-21T15:01:35Z;-5,758444;105,775837;5,391;90,2659;0;0;No Data;No Data
1179759863;2007-05-21T15:04:23Z;-5,759683;105,779842;4,64;90,73057;0;0;No Data;No Data
1179759946;2007-05-21T15:05:46Z;-5,760869;105,781542;4,05;90,96068;0;0;No Data;No Data
1179760108;2007-05-21T15:08:28Z;-5,761539;105,785559;7,592;91,41191;0;0;No Data;No Data
1179760181;2007-05-21T15:09:41Z;-5,760930;105,783841;9,538;91,61386;0;0;No Data;No Data
1179760272;2007-05-21T15:11:12Z;-5,760869;105,781542;4,05;91,86851;0;0;No Data;No Data
1179760387;2007-05-21T15:13:07Z;-5,760801;105,778663;4,82;92,18749;0;0;No Data;No Data
1179760641;2007-05-21T15:17:21Z;-5,761243;105,772302;13,158;92,89378;0;0;No Data;No Data
1179761012;2007-05-21T15:23:32Z;-5,762175;105,763060;18,805;93,92273;0;0;No Data;No Data
1179761129;2007-05-21T15:25:29Z;-5,762686;105,760165;23,313;94,24837;0;0;No Data;No Data
1179761360;2007-05-21T15:29:20Z;-5,763128;105,754393;31,991;94,88956;0;0;No Data;No Data
1179761590;2007-05-21T15:33:10Z;-5,762993;105,748638;35,675;95,52713;0;0;No Data;No Data
1179761842;2007-05-21T15:37:22Z;-5,762850;105,742307;57,105;96,22849;0;0;No Data;No Data
1179761980;2007-05-21T15:39:40Z;-5,762768;105,738855;53,398;96,61089;0;0;No Data;No Data
1179762191;2007-05-21T15:43:11Z;-5,761511;105,733705;55,487;97,19824;0;0;No Data;No Data
1179762329;2007-05-21T15:45:29Z;-5,761427;105,730254;81,035;97,58059;0;0;No Data;No Data
1179762582;2007-05-21T15:49:42Z;-5,760703;105,723941;52,926;98,28443;0;0;No Data;No Data
1179762628;2007-05-21T15:50:28Z;-5,760673;105,722790;52,753;98,41186;0;0;No Data;No Data
1179762766;2007-05-21T15:52:46Z;-5,760581;105,719338;51,893;98,79428;0;0;No Data;No Data
1179762903;2007-05-21T15:55:03Z;-5,760494;105,715886;51,53;99,17672;0;0;No Data;No Data
1179763043;2007-05-21T15:57:23Z;-5,759841;105,712449;54,957;99,56428;0;0;No Data;No Data
1179763137;2007-05-21T15:58:57Z;-5,759214;105,710162;58,656;99,82696;0;0;No Data;No Data
1179763298;2007-05-21T16:01:38Z;-5,759126;105,706138;68,99;100,2727;0;0;No Data;No Data
1179763393;2007-05-21T16:03:13Z;-5,758503;105,703853;78,606;100,5351;0;0;No Data;No Data
1179764385;2007-05-21T16:19:45Z;-5,756243;105,728654;77,849;103,2937;0;0;No Data;No Data
1179764480;2007-05-21T16:21:20Z;-5,755727;105,730968;71,585;103,5564;0;0;No Data;No Data
1179764917;2007-05-21T16:28:37Z;-5,754859;105,720051;47,452;104,7694;0;0;No Data;No Data
1179765284;2007-05-21T16:34:44Z;-5,754644;105,710848;55,116;105,7891;0;0;No Data;No Data
1179765559;2007-05-21T16:39:19Z;-5,754493;105,703949;67,072;106,5534;0;0;No Data;No Data
1179765879;2007-05-21T16:44:39Z;-5,754337;105,695914;97,543;107,4436;0;0;No Data;No Data
1179766131;2007-05-21T16:48:51Z;-5,754207;105,689602;109,446;108,1429;0;0;No Data;No Data
1179766429;2007-05-21T16:53:49Z;-5,754047;105,682143;147,507;108,9692;0;0;No Data;No Data
1179766566;2007-05-21T16:56:06Z;-5,753975;105,678704;191,67;109,3502;0;0;No Data;No Data
1179766683;2007-05-21T16:58:03Z;-5,753341;105,675850;214,581;109,674;0;0;No Data;No Data
1179766774;2007-05-21T16:59:34Z;-5,753294;105,673558;240,219;109,9279;0;0;No Data;No Data
1179766957;2007-05-21T17:02:37Z;-5,753388;105,678143;183,914;110,4359;0;0;No Data;No Data
1179767048;2007-05-21T17:04:08Z;-5,753436;105,680435;175,113;110,6899;0;0;No Data;No Data
1179767094;2007-05-21T17:04:54Z;-5,752287;105,680459;154,154;110,8178;0;0;No Data;No Data
1179767209;2007-05-21T17:06:49Z;-5,752227;105,677593;181,057;111,1353;0;0;No Data;No Data
1179767437;2007-05-21T17:10:37Z;-5,752108;105,671863;184,203;111,7701;0;0;No Data;No Data
1179767531;2007-05-21T17:12:11Z;-5,752654;105,669574;177,596;112,0308;0;0;No Data;No Data
1179767645;2007-05-21T17:14:05Z;-5,752597;105,666714;176,612;112,3476;0;0;No Data;No Data
1179767758;2007-05-21T17:15:58Z;-5,752561;105,663873;202,425;112,6623;0;0;No Data;No Data
1179767940;2007-05-21T17:19:00Z;-5,753118;105,659357;276,782;113,1663;0;0;No Data;No Data
1179767991;2007-05-21T17:19:51Z;-5,753677;105,658212;282,164;113,3075;0;0;No Data;No Data
1179768604;2007-05-21T17:30:04Z;-5,754486;105,673567;263,866;115,0108;0;0;No Data;No Data
1179768762;2007-05-21T17:32:42Z;-5,754527;105,677546;192,453;115,4517;0;0;No Data;No Data
1179768877;2007-05-21T17:34:37Z;-5,754586;105,680412;197,901;115,7692;0;0;No Data;No Data
1179768991;2007-05-21T17:36:31Z;-5,754645;105,683278;136,771;116,0868;0;0;No Data;No Data
1179769128;2007-05-21T17:38:48Z;-5,754717;105,686719;122,225;116,4681;0;0;No Data;No Data
1179769128;2007-05-21T17:38:48Z;-5,754717;105,686719;122,225;116,4681;0;0;No Data;No Data
1179769334;2007-05-21T17:42:14Z;-5,754610;105,681558;166,271;117,0398;0;0;No Data;No Data
1179769471;2007-05-21T17:44:31Z;-5,754539;105,678119;194,037;117,4207;0;0;No Data;No Data
1179769585;2007-05-21T17:46:25Z;-5,754501;105,675270;235,118;117,7362;0;0;No Data;No Data
1179769698;2007-05-21T17:48:18Z;-5,754467;105,672427;251,788;118,0511;0;0;No Data;No Data
1179769881;2007-05-21T17:51:21Z;-5,754386;105,667859;202,197;118,5571;0;0;No Data;No Data
1179770131;2007-05-21T17:55:31Z;-5,754274;105,661586;257,137;119,252;0;0;No Data;No Data
1179770243;2007-05-21T17:57:23Z;-5,754264;105,658775;275,76;119,5633;0;0;No Data;No Data
1179770426;2007-05-21T18:00:26Z;-5,754150;105,654188;325,803;120,0715;0;0;No Data;No Data
1179770538;2007-05-21T18:02:18Z;-5,754115;105,651360;355,46;120,3848;0;0;No Data;No Data
1179770561;2007-05-21T18:02:41Z;-5,754121;105,651924;352,051;120,4473;0;0;No Data;No Data
1179770721;2007-05-21T18:05:21Z;-5,754769;105,655900;315,762;120,8937;0;0;No Data;No Data
1179770858;2007-05-21T18:07:38Z;-5,754837;105,659324;268,174;121,2731;0;0;No Data;No Data
1179770881;2007-05-21T18:08:01Z;-5,754840;105,659886;266,718;121,3355;0;0;No Data;No Data
1179771046;2007-05-21T18:10:46Z;-5,753617;105,655917;303,049;121,7957;0;0;No Data;No Data
1179771138;2007-05-21T18:12:18Z;-5,753561;105,653624;331,88;122,0497;0;0;No Data;No Data
1179771251;2007-05-21T18:14:11Z;-5,753519;105,650788;342,361;122,3638;0;0;No Data;No Data
